track_name,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,lang.num,size_mb
HelloTalk Language Exchange Learning App,0.0,1619,50,4.0,4.5,4+,Education,20,159.3154296875
Angry Birds Star Wars,0.0,34138,7,4.5,3.5,4+,Games,1,169.123046875
Angry Birds Star Wars HD,0.0,22674,10,4.5,4.5,4+,Games,1,202.4169921875
Shpock Boot Sale & Classifieds App. Buy & Sell,0.0,212,1,4.0,5.0,12+,Shopping,6,79.0634765625
Total - Free browser with file manager and cloud storage support,0.0,4231,288,4.5,4.0,17+,Entertainment,7,72.3681640625
"Network Analyzer - wifi scanner, speed test, tools",3.99,2840,258,4.5,5.0,4+,Utilities,1,11.93359375
"Inkly: Greeting Cards, Postcards, Flowers & Gifts",0.0,1034,859,4.5,5.0,9+,Shopping,21,133.3857421875
Dashy Crashy,0.0,3979,374,4.5,4.5,4+,Games,12,158.6015625
CUBE SNAP,0.99,1133,142,4.5,4.5,4+,Games,1,81.408203125
File Manager Pro App,4.99,2154,27,4.5,4.0,17+,Business,2,13.7734375
Modern Combat 4: Zero Hour,6.99,12916,1213,4.0,4.0,17+,Games,13,2069.09375
InsTrack for Instagram - Analytics Plus More,0.0,85535,1897,4.5,4.5,4+,Social Networking,31,13.56640625
Weblock - AdBlock for apps and websites,1.99,1880,118,3.5,3.5,4+,Utilities,7,36.12890625
"Ibotta: Cash Back App, Grocery Coupons & Shopping",0.0,44313,0,4.5,0.0,12+,Shopping,1,183.84375
Lumps of Clay,0.99,0,0,0.0,0.0,4+,Games,1,86.5478515625
直播吧(官方版)-体育从这里开始,0.0,13,0,5.0,0.0,12+,Sports,1,60.376953125
Mini Golf Stars! Retro Golf Game,0.0,9411,165,4.5,4.5,17+,Games,9,214.560546875
"Concepts - Sketch, Design, Illustrate",0.0,3101,61,4.5,4.5,4+,Productivity,12,124.4853515625
Lili™,0.99,2701,825,4.0,4.0,12+,Games,1,760.8671875
Capture - Control Your GoPro Camera - Share Video,0.0,6542,145,3.0,1.5,12+,Photo & Video,10,90.4091796875
Clumsy Ninja,0.0,123032,608,4.5,4.5,4+,Games,5,243.5693359375
Agricola,6.99,1107,27,4.0,4.5,12+,Games,7,333.091796875
T-Mobile,0.0,19977,828,4.0,4.5,4+,Productivity,1,62.5234375
Peatix -Discover events & communities in your city,0.0,10,0,3.0,0.0,4+,Entertainment,2,80.228515625
Dragon City Mobile,0.0,277268,223,4.5,4.5,4+,Games,12,117.8857421875
高德地图HD,0.0,26,13,3.5,3.0,4+,Navigation,1,34.55078125
ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,0.0,0,0,0.0,0.0,17+,Social Networking,16,30.6787109375
Devil's Attorney,2.99,1474,125,4.5,4.5,12+,Games,1,306.48828125
Vector for iPhone,0.99,4432,61,4.5,4.5,9+,Games,1,131.4091796875
NFL HUDDLE: Football Card Trader,0.0,2896,17,4.0,3.0,12+,Sports,1,217.7734375
GeniusMovieWords,9.99,0,0,0.0,0.0,4+,Education,1,45.517578125
UBiO,4.99,8,0,4.5,0.0,4+,Music,2,25.69140625
Minecraft: Skin Studio,3.99,4006,60,4.0,4.5,4+,Games,11,44.0703125
Bloons TD 5,2.99,42078,141,4.5,4.5,9+,Games,15,107.78515625
minne - shopping handmade item,0.0,8,0,5.0,0.0,4+,Shopping,2,76.4169921875
MarineTraffic - Ship Tracking,4.99,1782,114,4.5,4.5,4+,Travel,1,43.0009765625
Stone Age: The Board Game,6.99,850,448,4.5,4.5,4+,Games,2,131.01171875
Hill Climb Racing,0.0,108183,186,4.5,4.5,9+,Games,1,103.3046875
51信用卡管家,0.0,47,0,4.0,0.0,4+,Finance,2,65.7578125
51信用卡管家Pro,0.99,23,0,3.5,0.0,4+,Finance,2,65.7578125
铁路12306,0.0,177,0,2.0,0.0,4+,Travel,1,27.6201171875
Urlaubspiraten,0.0,188,0,5.0,0.0,4+,Travel,1,21.515625
Backflip Madness,0.99,11687,11687,4.5,4.5,9+,Games,1,16.629087448120117
Fit Brains Trainer,0.0,46363,213,4.5,4.5,4+,Education,9,180.1513671875
Ticket Scanner for Powerball & MegaMillions Pool,0.0,581,0,3.5,0.0,12+,News,1,81.037109375
百度HD-极速安全浏览器,0.0,1033,8,4.0,3.5,17+,Utilities,2,159.8662109375
Good homes style-pro,0.99,0,0,0.0,0.0,4+,Lifestyle,3,6.078125
Monkey Word School Adventure,1.99,191,1,4.0,5.0,4+,Education,1,282.701171875
Bloons TD 5 HD,2.99,28341,184,4.5,5.0,9+,Games,15,207.423828125
Followers + for Instagram - Follower Analytics,0.0,28633,402,4.0,3.5,12+,Social Networking,29,17.1533203125
Colin McRae Rally,2.99,504,171,3.5,4.0,4+,Games,1,784.33203125
Mutant Fridge Mayhem - Gumball,2.99,3090,869,4.5,4.5,9+,Games,1,89.32421875
KATWARN,0.0,0,0,0.0,0.0,4+,News,2,5.1728515625
iUniform ASU - Builds Your Army Service Uniform,3.99,132,31,3.5,3.0,4+,Utilities,2,35.40234375
We Maps,6.99,35,8,4.5,5.0,4+,Travel,15,36.8095703125
Rainy Mood - Rain Sounds for Sleep & Study,2.99,333,140,4.5,4.5,4+,Health & Fitness,1,87.62109375
淘票票 - 原淘宝电影，选座购票必备,0.0,29,0,3.5,0.0,12+,Entertainment,2,94.05078125
e-Sword HD: Bible Study Made Easy,4.99,7309,136,5.0,5.0,4+,Reference,3,19.6337890625
Vampify - Turn yourself into a Vampire,0.99,278,0,4.5,0.0,9+,Entertainment,13,97.443359375
French Tarot,4.99,33,1,4.5,5.0,4+,Games,2,39.3857421875
Bubble Guppies: Animal School Day HD,4.99,1207,264,3.5,3.5,4+,Education,1,788.66015625
Bubble Guppies: Animal School Day,2.99,130,22,4.0,3.5,4+,Education,1,790.83984375
Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,2.99,743,22,3.5,3.5,4+,Entertainment,3,926.7353515625
MY EE,0.0,43,0,2.5,0.0,4+,Utilities,1,22.74609375
Sonic Jump™,2.99,8661,117,4.5,4.0,4+,Games,10,99.8427734375
Yoga Studio,4.99,28439,1067,5.0,5.0,4+,Health & Fitness,1,154.8642578125
"sugar, sugar",0.99,139,23,4.5,5.0,4+,Games,16,24.52734375
Watch NFL Network,0.0,1110,30,2.0,2.0,4+,Sports,25,69.6787109375
SySight,0.99,0,0,0.0,0.0,4+,Utilities,2,1.1533203125
Frax - The First Realtime Immersive Fractals,0.99,245,22,4.5,4.5,4+,Entertainment,8,94.646484375
ReindeerCam,1.99,3379,776,4.5,5.0,4+,Entertainment,1,45.3115234375
Timehop,0.0,49510,90,3.5,2.0,4+,Social Networking,1,64.30078125
Pudding Monsters,0.99,10703,0,4.5,0.0,4+,Games,11,33.470703125
Toca Hair Salon 2,2.99,23349,308,4.5,4.0,4+,Education,18,95.173828125
"Duolingo - Learn Spanish, French and more",0.0,162701,1881,4.5,4.5,4+,Education,24,85.623046875
Printicular Print Photos - 1 Hour Pickup,0.0,3909,53,5.0,5.0,4+,Photo & Video,22,51.4990234375
楽天カード,0.0,11,0,5.0,0.0,17+,Finance,1,77.8896484375
"Runtastic Push Ups PRO: Workouts, Trainer, Counter",1.99,3434,58,5.0,5.0,4+,Health & Fitness,15,43.677734375
"Runtastic Squats PRO – Workouts, Trainer & Counter",1.99,1186,23,5.0,4.5,4+,Health & Fitness,15,43.634765625
LEGO Batman: DC Super Heroes,4.99,7717,1748,4.0,4.0,9+,Games,1,1086.484375
Repost for Instagram,0.0,15185,407,4.5,5.0,12+,Social Networking,1,43.9423828125
Daily Celebrity Crossword,0.0,181384,1766,4.0,4.5,4+,Games,1,89.7509765625
腾讯体育-NBA全网独播,0.0,29,0,3.5,0.0,17+,Sports,1,85.072265625
Global Shark Tracker,0.0,336,8,3.0,3.5,4+,Education,1,35.2353515625
FOX NOW - Watch Full Episodes and Stream Live TV,0.0,39391,1724,4.5,4.5,4+,Entertainment,1,54.3349609375
Mutant Mudds,4.99,819,49,4.0,4.0,9+,Games,1,35.3916015625
"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",2.99,965,15,4.5,2.0,12+,Health & Fitness,6,92.0
Gangstar Vegas,0.0,46705,1118,4.5,4.5,17+,Games,13,1992.013671875
Slender Rising,2.99,5214,76,4.5,4.5,12+,Games,1,218.37109375
365Scores,0.0,9879,192,4.5,5.0,4+,Sports,32,123.2333984375
Temple Run 2,0.0,295211,91,4.5,4.0,9+,Games,1,150.705078125
Partia,3.99,209,103,4.5,4.0,9+,Games,1,36.44140625
Beat the Boss 2,0.0,117338,22708,4.5,4.5,12+,Games,15,195.76171875
Afterlight,0.99,14057,79,4.5,4.5,4+,Photo & Video,1,72.7001953125
キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),3.99,0,0,0.0,0.0,4+,Education,1,114.49609375
Warhammer Quest,2.99,4965,301,4.5,4.5,12+,Games,5,893.39453125
Vendée Globe 2016,0.0,42,0,2.0,0.0,4+,Sports,2,241.927734375
Joe Danger,1.99,3748,176,4.5,4.0,9+,Games,8,163.26171875
百度视频HD-高清电视剧、电影在线观看神器,0.0,1987,5,4.0,4.5,17+,Entertainment,1,100.7548828125
Fitness Point Pro,4.99,1685,112,4.5,4.5,9+,Health & Fitness,18,65.2060546875
Beat the Boss 2 (17+),0.99,17203,553,4.5,4.5,17+,Games,15,195.7421875
iGun Pro HD - The Original Gun Application,0.0,22324,543,4.5,4.5,12+,Games,6,66.7119140625
Sky Gamblers: Storm Raiders,4.99,18822,25,4.5,4.0,12+,Games,10,1735.8125
METAL SLUG 1,2.99,540,240,4.0,4.0,9+,Games,2,56.6875
Asva The Monkey HD,0.99,80,35,4.5,4.5,4+,Games,1,42.591158866882324
FINAL FANTASY IV,14.99,4558,225,4.5,4.5,9+,Games,12,512.837890625
LINE PLAY - Your Avatar World,0.0,34677,313,4.5,4.5,4+,Social Networking,6,103.65625
Pou,0.0,3783,804,4.5,4.0,4+,Games,20,39.0703125
Christmas Stories: Nutcracker Collector's Edition HD (Full),6.99,259,259,4.5,4.5,4+,Games,1,582.9360771179199
aerofly FS - Flight Simulator,3.99,1033,211,4.5,4.5,4+,Games,1,2147.10546875
Infect Them All 2 : Zombies,0.99,2630,1469,5.0,5.0,12+,Games,2,40.9615364074707
Injustice: Gods Among Us,0.0,612532,410,4.5,4.5,12+,Games,13,1744.841796875
我想有个家,0.0,115,1,4.5,4.0,4+,Games,1,117.73046875
Dr. Panda Daycare,2.99,401,39,4.0,4.5,4+,Education,15,75.4677734375
InstaLogo Logo Creator - Graphic design maker,2.99,6263,172,4.5,4.5,4+,Business,28,117.927734375
Ingress,0.0,2739,4,3.5,3.5,9+,Games,16,120.9501953125
Sky Guide: View Stars Night or Day,2.99,22100,1939,5.0,5.0,4+,Reference,11,167.3037109375
"InstaSize: Photo Editor, Picture Effects & Collage",0.0,15605,1288,4.0,4.5,4+,Photo & Video,23,95.009765625
SpongeBob Moves In,2.99,18758,44,4.0,4.0,4+,Games,9,604.72265625
Minigore 2: Zombies,1.99,3164,107,4.5,4.5,17+,Games,1,132.2568359375
Incredipede,3.99,108,10,3.0,4.0,4+,Games,1,73.63671875
Lumosity - Brain Training,0.0,96534,188,4.5,4.5,4+,Education,6,205.00390625
Checkout 51: Grocery Coupons & Cash Back Savings,0.0,4878,209,4.0,4.5,4+,Shopping,3,17.5341796875
"Retrica - Selfie Camera with Filter, Sticker & GIF",0.0,11021,9,4.5,4.5,4+,Photo & Video,16,107.4677734375
TapeACall Pro - Call Recorder For Phone Calls,9.99,2951,505,4.0,5.0,4+,Business,32,47.517578125
Yahoo Mail - Keeps You Organized!,0.0,113709,18,4.0,4.5,4+,Productivity,45,169.658203125
TeamSpeak 3,4.99,697,8,2.5,3.0,17+,Social Networking,4,26.267578125
车轮查违章-2017全国车辆违章查询助手,0.0,129,2,4.5,4.5,4+,Travel,2,65.9150390625
Bridge Constructor Playground,1.99,1628,14,4.5,5.0,4+,Games,13,78.677734375
Grand Theft Auto: Vice City,4.99,20113,1153,4.0,4.5,17+,Games,8,1107.376953125
Fish Out Of Water!,0.99,11000,935,4.5,4.5,4+,Games,13,69.3046875
Threema,2.99,196,2,4.5,4.5,4+,Social Networking,9,23.7705078125
MyScript Calculator - Handwriting calculator,0.0,16555,1776,4.5,4.0,4+,Productivity,11,20.33203125
Wells Fargo for iPad,0.0,2207,20,2.5,1.5,4+,Finance,2,64.71875
SmartNews - Trending News & Stories,0.0,4645,28,4.0,4.5,17+,News,2,25.4453125
"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",6.99,235,121,4.5,4.5,4+,Health & Fitness,6,85.38671875
Followers + EA - Analytics for Instagram,0.99,482,24,2.5,1.0,12+,Social Networking,29,18.412109375
通信量チェッカー,0.0,0,0,0.0,0.0,4+,Utilities,2,12.2685546875
Blitz Brigade: Multiplayer FPS shooter online!,0.0,41266,153,4.5,3.5,17+,Games,11,976.9326171875
一起捕鱼 - 欢乐街机电玩城,0.0,0,0,0.0,0.0,12+,Games,1,105.291015625
Megapolis,0.0,28902,92,4.5,4.5,4+,Games,10,129.857421875
The Silent Age,0.0,16852,457,4.5,4.5,12+,Games,1,1451.8388671875
VoiceTra(Voice Translator),0.0,0,0,0.0,0.0,4+,Travel,4,13.833984375
Lep's World 3 Plus - the super best platformer games,0.99,4678,205,4.5,4.0,4+,Games,19,67.6748046875
Elmo Loves 123s,4.99,95,21,3.5,3.5,4+,Games,1,496.29296875
地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,0.0,0,0,0.0,0.0,4+,Shopping,1,103.83984375
Athletics: Summer Sports (Full Version),0.99,365,3,4.5,4.5,4+,Games,1,81.173828125
WWF Together,0.0,1385,25,4.5,4.5,4+,Education,5,1213.7763671875
Radio - USA,0.0,109,2,4.0,3.0,4+,Entertainment,15,53.767578125
Cliff Diving Champ,0.99,61,35,4.5,4.5,4+,Games,1,49.33203125
"ElfYourself by Office Depot, Inc.",0.0,12177,184,4.0,3.5,4+,Entertainment,4,104.755859375
今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,0.99,128,0,4.5,0.0,17+,News,2,103.4541015625
TimeStamp Photo with GPS Address Location,1.99,93,15,2.5,2.5,4+,Photo & Video,1,0.640625
Sonic Dash,0.0,418033,419,4.5,4.5,4+,Games,7,178.0390625
"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",9.99,571,214,4.5,4.5,4+,Health & Fitness,1,76.4609375
"SeatGeek – Tickets to Sports, Concerts & Broadway",0.0,6088,196,4.5,5.0,4+,Entertainment,1,65.037109375
Rocket Video for Google Cast and Chromecast to TV,1.99,4806,153,5.0,4.5,17+,Productivity,5,46.275390625
途家-全球公寓民宿预订平台,0.0,17,2,4.5,5.0,12+,Travel,1,72.697265625
AVP: Evolution,2.99,4996,732,4.5,4.5,12+,Games,8,834.796875
Deer Hunter Classic,0.0,179111,167,4.5,4.5,17+,Games,12,177.2705078125
零基础学音标,0.99,12,2,4.5,3.0,4+,Education,2,304.3046875
Naughty or Nice Scan Free,0.0,729,194,3.5,3.5,4+,Entertainment,2,18.06640625
Garmin Connect™ Mobile,0.0,8341,156,3.0,4.5,4+,Health & Fitness,29,272.01953125
BookScanner App,1.99,160,12,4.0,4.0,4+,Book,22,13.181640625
中国移动手机营业厅(中国移动官方),0.0,82,2,2.5,5.0,4+,Utilities,1,59.537109375
Cubasis 2 - Mobile Music Creation System,49.99,297,17,4.0,4.5,4+,Music,1,984.966796875
买火车票Pro,4.99,14,0,5.0,0.0,4+,Productivity,1,4.05859375
ZEDGE™ Ringtones,0.0,9010,165,3.5,1.0,12+,Entertainment,12,50.4150390625
Napster - Top Music & Radio,0.0,14268,80,4.0,3.5,12+,Music,11,176.255859375
Warbits,4.99,1051,43,4.5,5.0,9+,Games,1,176.5703125
Google Maps - Navigation & Transit,0.0,154911,1253,4.5,4.0,12+,Navigation,34,114.6630859375
Super Stickman Golf 2,0.0,46859,2808,4.5,4.5,4+,Games,1,92.435546875
PicTapGo,1.99,1175,0,4.5,0.0,4+,Photo & Video,6,31.208984375
肌年齢診断,0.0,0,0,0.0,0.0,4+,Entertainment,2,2.03574275970459
Dr. Panda Veggie Garden,2.99,124,9,4.0,4.5,4+,Education,15,152.0185546875
QRコードリーダー for iPhone,0.0,0,0,0.0,0.0,4+,Productivity,2,4.5810546875
Ski Jumping Pro,0.99,308,56,4.0,4.0,4+,Games,22,222.24609375
Wild Kratts Creature Power,1.99,155,63,3.5,3.5,4+,Games,1,96.08203125
iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,2.99,1225,63,4.0,4.0,4+,Navigation,1,17.17578125
Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,1.99,150,120,4.0,4.0,4+,Games,1,54.2866735458374
Amaziograph,0.99,181,14,4.0,4.0,4+,Entertainment,1,20.2998046875
Monash University Low FODMAP Diet,7.99,159,1,3.5,2.0,12+,Medical,2,46.119140625
火车票Pro for 12306,0.99,76,4,5.0,5.0,4+,Travel,2,21.2490234375
Santa Tracker Christmas Free,0.0,134,11,3.5,3.5,4+,Entertainment,6,47.470703125
Block Fortress,1.99,15430,63,4.5,4.5,12+,Games,1,327.591796875
ABCmouse.com - Early Learning Academy,0.0,18749,119,4.5,4.5,4+,Education,1,254.37890625
Golf Live Extra,0.0,840,0,3.0,0.0,4+,Sports,1,10.58984375
Microsoft Word,0.0,47999,691,4.5,4.5,4+,Productivity,33,318.9326171875
Microsoft PowerPoint,0.0,10939,92,4.0,4.5,4+,Productivity,33,321.2275390625
Coin Party: Carnival Pusher,0.0,2057,109,4.5,4.5,12+,Games,1,211.4658203125
Microsoft Excel,0.0,24430,357,4.5,4.5,4+,Productivity,33,308.4296875
ウィズダム英和・和英辞典 2,23.99,5,0,5.0,0.0,4+,Reference,2,253.2666015625
STAR WARS™: FORCE COLLECTION,0.0,3936,3,4.0,3.5,4+,Games,1,356.4775390625
Smart Alarm Clock : sleep cycle & snoring recorder,0.0,3779,14,4.0,4.5,4+,Health & Fitness,9,47.5283203125
丸亀製麺,0.0,0,0,0.0,0.0,4+,Food & Drink,2,14.85546875
PicsArt Photo Studio: Collage Maker & Pic Editor,0.0,29078,6,4.5,4.0,12+,Photo & Video,21,118.9482421875
1 Second Everyday: Video Diary,4.99,2433,10,3.5,4.5,4+,Photo & Video,1,109.5546875
The Walking Dead: Dead Yourself,0.0,2369,11,4.5,5.0,17+,Entertainment,8,104.8017578125
Bokeh Lens,0.99,206,15,4.0,4.5,4+,Photo & Video,1,3.7421875
Score Darts,3.99,105,28,4.5,4.5,4+,Sports,1,8.220703125
"ProTracker Plus Weight, Calorie & Exercise Tracker",2.99,2319,40,4.5,4.0,4+,Health & Fitness,2,72.3212890625
VSCO,0.0,11174,0,3.5,0.0,12+,Photo & Video,16,94.009765625
Moto Madness - 3d Motor Bike Stunt Racing Game,0.99,13,2,3.0,3.5,4+,Games,1,31.2026948928833
Baidu Videos,0.0,1,1,5.0,5.0,17+,Entertainment,2,135.533203125
"Drawing Desk - Draw, Paint, Doodle & Sketch board",0.0,11040,644,4.0,4.5,4+,Productivity,11,111.048828125
Alpaca World HD+,0.0,1191,572,4.5,4.5,4+,Games,1,218.8310546875
"SportsManias: Sports Emojis, Fantasy & Team News",0.0,2431,14,4.5,4.5,12+,Sports,1,51.1181640625
Open Food Facts,0.0,1,1,1.0,1.0,4+,Food & Drink,1,6.3515625
Gym Log+ — Workout and Fitness Tracker,4.99,50,0,4.0,0.0,4+,Health & Fitness,11,73.1513671875
2XL Snocross,1.99,181,3,4.0,3.5,4+,Games,5,134.96875
H&M,0.0,687,19,3.0,2.5,4+,Shopping,6,26.1044921875
"7-Eleven, Inc.",0.0,1356,73,2.5,2.5,4+,Food & Drink,1,40.9072265625
METAL SLUG 2,2.99,421,174,4.5,4.5,9+,Games,2,79.78515625
ゲオ　クーポンが貰える！ゲーム予約もできる！,0.0,0,0,0.0,0.0,17+,Entertainment,1,32.5810546875
Plant Nanny - Water Reminder with Cute Plants,0.0,27421,2544,4.5,4.5,4+,Health & Fitness,12,71.2763671875
Little Inferno HD,4.99,2145,189,4.5,4.5,12+,Games,7,116.09375
First Grade Learning Games (School Edition),3.99,7,0,3.5,0.0,4+,Education,1,21.849609375
Hardcore Dirt Bike 2,1.99,26,3,3.0,1.0,9+,Games,1,45.015625
Slots Discovery,0.0,754,21,4.0,4.0,12+,Games,3,62.3564453125
bloxorz,0.99,56,17,4.0,4.0,4+,Games,16,26.953125
Musi - Unlimited Music For YouTube,0.0,25193,245,4.5,5.0,17+,Music,2,15.9130859375
返利-专注网购省钱的APP,0.0,97,0,4.0,0.0,17+,Shopping,2,68.7373046875
家园7：雪城增强版,0.99,3,3,3.5,3.5,4+,Games,12,45.156747817993164
Endless Alphabet,8.99,10534,20,5.0,5.0,4+,Education,1,72.939453125
CARROT To-Do - Talking Task List,2.99,11322,10,5.0,4.5,9+,Productivity,1,7.314453125
Photo and Video Transfer over wifi app,2.99,307,152,4.5,4.5,4+,Productivity,6,9.3046875
BeautyCam - AR Carnie selfie,0.0,2082,12,5.0,5.0,4+,Photo & Video,6,153.861328125
サクサクチェッカー 最適化  -  iChecker,0.0,0,0,0.0,0.0,4+,Entertainment,1,31.8662109375
Vine Camera,0.0,90355,150,3.5,1.5,4+,Photo & Video,25,49.25
Flick Champions Winter Sports,0.99,2505,0,4.5,0.0,4+,Games,1,88.3701171875
CloudApp Mobile,1.99,130,10,2.0,1.5,4+,Productivity,1,14.3271484375
teamLabBody-3D Motion Human Anatomy-,24.99,1,1,1.0,1.0,12+,Medical,2,125.2333984375
Units Plus Converter - Convert Any Unit & Currency,3.99,525,140,4.5,4.5,4+,Utilities,1,6.0302734375
Gin Rummy Pro,1.99,1941,154,4.5,4.5,4+,Games,1,65.7392578125
Trenches II,0.99,2232,70,4.5,3.5,12+,Games,5,244.919921875
Solitaire·,0.0,66002,3238,4.5,4.5,4+,Games,18,23.7373046875
天猫HD,0.0,198,2,4.5,1.0,17+,Shopping,2,203.2451171875
仙劍奇俠傳1 DOS懷舊版,1.99,104,54,4.0,4.0,4+,Games,3,293.8515625
家計簿マネーフォワード-自動連携で簡単 人気の家計簿,0.0,14,0,5.0,0.0,17+,Finance,2,177.4375
Pearl's Peril - Hidden Object Adventures,0.0,41428,20,4.5,4.5,9+,Games,14,265.62890625
Star Wars™ Pinball 5,1.99,3025,275,4.5,4.5,9+,Games,1,85.8134765625
Bombsquad - Defuse the Bomb,4.99,96,0,3.0,0.0,12+,Games,1,229.8173828125
4 Bilder 1 Wort,0.0,2,2,2.5,2.5,12+,Games,1,113.041015625
BringGo Western Europe,0.99,0,0,0.0,0.0,4+,Navigation,1,129.3720703125
Baby Care & Dress Up - Love & Have Fun with Babies,0.0,5230,73,4.0,4.5,4+,Games,11,118.0771484375
4 Pics 1 Word,0.0,80308,489,4.5,4.5,12+,Games,1,125.5439453125
Marvel Pinball,0.99,2298,63,4.0,4.5,9+,Games,1,83.357421875
Temple Run: Oz,1.99,14912,151,4.0,4.0,9+,Games,10,208.2822265625
4 Images 1 Mot,0.0,78,6,4.0,4.0,4+,Games,1,124.3955078125
PhotoPills,9.99,166,16,4.5,5.0,4+,Photo & Video,6,37.4375
Theory Test and Hazard Perception Pro,3.99,0,0,0.0,0.0,4+,Education,1,526.65625
Nick,0.0,13237,102,3.5,3.5,4+,Entertainment,13,36.283203125
Despicable Me: Minion Rush,0.0,464312,444,4.5,4.5,9+,Games,16,140.3076171875
Worms3,4.99,4422,2200,4.0,4.0,9+,Games,8,345.06640625
Essential Anatomy 5,19.99,2747,183,4.5,5.0,12+,Medical,1,804.705078125
HabitSeed,0.99,53,42,4.5,4.5,4+,Health & Fitness,25,14.4453125
Speech Jammer,0.0,1205,2,3.0,5.0,4+,Entertainment,2,34.1640625
Real Basketball,0.0,198050,94315,4.5,4.5,4+,Games,1,67.078125
Plants vs. Zombies™ 2,0.0,267394,1763,4.5,4.5,9+,Games,6,93.9443359375
尚品网 - 全球精品高端时尚购物网站,0.0,0,0,0.0,0.0,4+,Shopping,2,67.9423828125
Clear Vision 2,0.99,10477,10477,4.5,4.5,17+,Games,1,33.083126068115234
Perfect Video - Video Editor & Movie Maker (Pro),3.99,594,68,4.5,5.0,4+,Photo & Video,19,19.6552734375
Kingdom Rush Frontiers,1.99,6419,531,4.5,5.0,9+,Games,1,279.15234375
Kingdom Rush Frontiers HD,2.99,11447,726,5.0,5.0,9+,Games,1,418.49609375
CSR Classics,0.0,43770,722,4.5,4.5,4+,Games,5,1030.86328125
Disney Junior Appisodes,0.0,6009,16,3.5,4.0,4+,Entertainment,2,375.767578125
Sleep Meister - Sleep Cycle Alarm,0.99,34,2,4.0,5.0,4+,Health & Fitness,2,15.837890625
Sleep Meister - Sleep Cycle Alarm Lite,0.0,445,12,4.5,5.0,4+,Health & Fitness,2,21.9794921875
Mr. Crab,0.0,9875,33,4.5,4.0,4+,Games,9,127.5712890625
InstaBeauty -Camera&Photo Editor&Pic Collage Maker,0.0,4818,53,4.5,4.5,4+,Photo & Video,3,84.7685546875
UNiDAYS: Student Discounts for Shopping Top Brands,0.0,53,1,2.5,5.0,4+,Shopping,15,64.455078125
"FanDuel - Daily Fantasy Baseball, Golf & Sports",0.0,8014,59,4.5,5.0,17+,Sports,1,85.0087890625
Second Grade Learning Games,2.99,322,13,4.5,5.0,4+,Education,1,19.8876953125
School of Chaos Online MMORPG,0.0,5237,129,4.5,4.5,12+,Games,1,200.10546875
Minecraft: Papercraft Studio,2.99,1044,1,4.5,5.0,4+,Games,1,78.580078125
LGV Theory Test and Hazard Perception,9.99,0,0,0.0,0.0,4+,Education,1,518.2802734375
Speakaboos Reading App: Stories & Songs for Kids,0.0,440,23,4.0,4.0,4+,Education,1,73.01171875
银联钱包- 银行卡管家，扫码支付享优惠,0.0,9,1,3.5,3.0,17+,Finance,1,87.0927734375
Papa's Burgeria To Go!,0.99,570,5,4.5,4.0,4+,Games,16,41.625
Pictoword: Fun 2 Pics Guess What's the Word Trivia,0.0,186089,1010,5.0,4.5,4+,Games,1,120.369140625
"SFind Premium Search for Spotify, YouTube & iTunes",2.99,411,11,3.0,4.5,4+,Entertainment,15,7.7041015625
Junk Jack,4.99,6891,34,4.5,4.0,4+,Games,1,153.654296875
Ridiculous Fishing - A Tale of Redemption,2.99,9095,3789,4.5,4.5,12+,Games,1,47.23046875
